song_id,title,artist,artist_id,genre,label_source,label_confidence,other_reason,audio_path,audio_status,lyrics_path,lyrics_status,cover_path,cover_status,release_year,year_status,tier,modality_state,dataset_version,release_year_status,release_year_source,lyrics_available,cover_available,audio_available,version_type,source,source_id
RMVM_S_1b83aaff43,Mưa Trong Lòng (DJ Future Remix),Trịnh Đình Quang,ART_00eb07d1b5,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,,unavailable,data/covers/RMVM_S_1b83aaff43.jpg,verified_local,,missing,TIER_A,COVER_ONLY,v1,missing,missing,0,1,0,original_recording,,
RMVM_S_98d2ba4086,Yêu Thầm Phía Sau Em (Beat),Lương Chấn Nam,ART_9527b71586,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,,unavailable,data/covers/RMVM_S_98d2ba4086.jpg,verified_local,,missing,TIER_A,COVER_ONLY,v1,missing,missing,0,1,0,original_recording,,
RMVM_S_099fb5288b,Biển Mặn Tình Em,Thanh Vinh,ART_993f253972,BOLERO_TRUTINH,deterministic_mapping,1.0,,,unavailable,,unavailable,data/covers/RMVM_S_099fb5288b.jpg,verified_local,,missing,TIER_A,COVER_ONLY,v1,missing,missing,0,1,0,original_recording,,
RMVM_S_1a89a22057,Khúc Ca Mùa Đông,Dương Triệu Vũ,ART_40c6c237c0,INSTRUMENTAL,source_tag_verification,0.85,,,unavailable,,unavailable,data/covers/RMVM_S_1a89a22057.jpg,verified_local,,missing,TIER_B,COVER_ONLY,v1,missing,missing,0,1,0,original_recording,,
RMVM_S_beb8fafe4e,Liên Khúc Ai Đưa Em Về - Mùa Thu Lá Bay,Bằng Cường,ART_92092d6cfb,RB_SOUL,deterministic_mapping,1.0,,,unavailable,,unavailable,data/covers/RMVM_S_beb8fafe4e.jpg,verified_local,,missing,TIER_A,COVER_ONLY,v1,missing,missing,0,1,0,original_recording,,
RMVM_S_37ab32104a,Lk: Ướt Mi,Thanh Hà,ART_52aeafc1b7,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,,unavailable,data/covers/RMVM_S_37ab32104a.jpg,verified_local,,missing,TIER_A,COVER_ONLY,v1,missing,missing,0,1,0,original_recording,,
RMVM_S_a102219279,Cô Bé Mắt Nai,Cảnh Hàn,ART_94d4d7e8a0,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,,unavailable,data/covers/RMVM_S_a102219279.jpg,verified_local,,missing,TIER_A,COVER_ONLY,v1,missing,missing,0,1,0,original_recording,,
RMVM_S_013f09741f,Liên Khúc Trộm Nhìn Nhau,"Thái Trâm, Trương Huy",ART_7773330778,BOLERO_TRUTINH,deterministic_mapping,1.0,,,unavailable,,unavailable,data/covers/RMVM_S_013f09741f.jpg,verified_local,,missing,TIER_A,COVER_ONLY,v1,missing,missing,0,1,0,original_recording,,
RMVM_S_aa2bf59378,Mưa Trong Mắt Em,Thu Phương,ART_4933834873,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,,unavailable,data/covers/RMVM_S_aa2bf59378.jpg,verified_local,,missing,TIER_A,COVER_ONLY,v1,missing,missing,0,1,0,original_recording,,
RMVM_S_e1a43cb0b3,Xe Đạp Bốn Bánh,Bé Bào Ngư,ART_d278399f73,CHILDREN,deterministic_mapping,1.0,,,unavailable,,unavailable,data/covers/RMVM_S_e1a43cb0b3.jpg,verified_local,,missing,TIER_A,COVER_ONLY,v1,missing,missing,0,1,0,original_recording,,
RMVM_S_8ba424b284,Đời Còn Cô Đơn (Beat),Lê Công,ART_719722a539,BOLERO_TRUTINH,deterministic_mapping,1.0,,,unavailable,,unavailable,data/covers/RMVM_S_8ba424b284.jpg,verified_local,,missing,TIER_A,COVER_ONLY,v1,missing,missing,0,1,0,original_recording,,
RMVM_S_4ef34f9c1b,Đêm Nghe Tiếng Mưa,Đan Kim,ART_753237ee8a,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,,unavailable,data/covers/RMVM_S_4ef34f9c1b.jpg,verified_local,,missing,TIER_A,COVER_ONLY,v1,missing,missing,0,1,0,original_recording,,
RMVM_S_325b49258f,Anh Mê Vợ Bé,"Hà Thanh Tâm, Mỹ Hạnh",ART_5a935b2d35,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,,unavailable,data/covers/RMVM_S_325b49258f.jpg,verified_local,,missing,TIER_A,COVER_ONLY,v1,missing,missing,0,1,0,original_recording,,
RMVM_S_2fb4346c32,Tỉnh Giấc,Ngọc Liên,ART_c574883bb0,BOLERO_TRUTINH,deterministic_mapping,1.0,,,unavailable,,unavailable,data/covers/RMVM_S_2fb4346c32.jpg,verified_local,,missing,TIER_A,COVER_ONLY,v1,missing,missing,0,1,0,original_recording,,
RMVM_S_4346b59fc4,Còn Thương Thì Không Để Em Khóc,Miu Lê,ART_ea6f9ba7a6,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,,unavailable,data/covers/RMVM_S_4346b59fc4.jpg,verified_local,,missing,TIER_A,COVER_ONLY,v1,missing,missing,0,1,0,original_recording,,
RMVM_S_96b63185d3,Nỗi Buồn Khắc Tên Em (Beat),David Tuấn Anh,ART_ac1cbf128b,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,,unavailable,data/covers/RMVM_S_96b63185d3.jpg,verified_local,,missing,TIER_A,COVER_ONLY,v1,missing,missing,0,1,0,original_recording,,
RMVM_S_d6ba468377,Kẻ Thất Bại Trong Tình Yêu,Hy Nam,ART_5ac87e7d15,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,,unavailable,data/covers/RMVM_S_d6ba468377.jpg,verified_local,,missing,TIER_A,COVER_ONLY,v1,missing,missing,0,1,0,original_recording,,
RMVM_S_20a8b6c1f1,"Đừng Yêu Nữa, Em Mệt Rồi (Ngôn Phi Remix)",Diijam Studio,ART_1abda07758,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,,unavailable,data/covers/RMVM_S_20a8b6c1f1.jpg,verified_local,,missing,TIER_A,COVER_ONLY,v1,missing,missing,0,1,0,original_recording,,
RMVM_S_5361de113d,4 Mùa Thương Em (TikTok Speed Up Version),"Nguyễn Lê Hoàng Anh, Lập Nguyên, Nguyễn Hoàng Anh Official",ART_12ec76ddf7,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,,unavailable,data/covers/RMVM_S_5361de113d.jpg,verified_local,,missing,TIER_A,COVER_ONLY,v1,missing,missing,0,1,0,original_recording,,
RMVM_S_46f5ddf51f,Chọn Cách Cô Đơn (Beat),Vân Du,ART_a948da70c9,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,,unavailable,data/covers/RMVM_S_46f5ddf51f.jpg,verified_local,,missing,TIER_A,COVER_ONLY,v1,missing,missing,0,1,0,original_recording,,
RMVM_S_eedb13bbfa,Em Chỉ Là Giấc Mộng,Hà Thanh Xuân,ART_b36e43100c,BOLERO_TRUTINH,deterministic_mapping,1.0,,,unavailable,,unavailable,data/covers/RMVM_S_eedb13bbfa.jpg,verified_local,,missing,TIER_A,COVER_ONLY,v1,missing,missing,0,1,0,original_recording,,
RMVM_S_baa7c878a1,Bài Valse Buồn Cho Em,Thu Minh,ART_cddf8d82c0,BOLERO_TRUTINH,deterministic_mapping,1.0,,,unavailable,,unavailable,data/covers/RMVM_S_baa7c878a1.jpg,verified_local,,missing,TIER_A,COVER_ONLY,v1,missing,missing,0,1,0,original_recording,,
RMVM_S_5dd6c9c607,Em Ra Đi Mùa Thu,Thu Phương,ART_4933834873,BOLERO_TRUTINH,deterministic_mapping,1.0,,,unavailable,,unavailable,data/covers/RMVM_S_5dd6c9c607.jpg,verified_local,,missing,TIER_A,COVER_ONLY,v1,missing,missing,0,1,0,original_recording,,
RMVM_S_0221532bd3,Mặt Trời Nơi Mùa Đông,Khánh Phương,ART_a36111936d,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,,unavailable,data/covers/RMVM_S_0221532bd3.jpg,verified_local,,missing,TIER_A,COVER_ONLY,v1,missing,missing,0,1,0,original_recording,,
RMVM_S_281c71ff87,Tình Nghèo,"Huỳnh Thanh Thảo, Lý Công",ART_c537fdb1a1,BOLERO_TRUTINH,deterministic_mapping,1.0,,,unavailable,,unavailable,data/covers/RMVM_S_281c71ff87.jpg,verified_local,,missing,TIER_A,COVER_ONLY,v1,missing,missing,0,1,0,original_recording,,
RMVM_S_319395d65c,Đánh Rơi Yêu Thương,Minh Tài,ART_b4099ff934,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,,unavailable,data/covers/RMVM_S_319395d65c.jpg,verified_local,,missing,TIER_A,COVER_ONLY,v1,missing,missing,0,1,0,original_recording,,
RMVM_S_84848475d4,Em Về Trong Giấc Mơ,Bằng Cường,ART_92092d6cfb,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,,unavailable,data/covers/RMVM_S_84848475d4.jpg,verified_local,,missing,TIER_A,COVER_ONLY,v1,missing,missing,0,1,0,original_recording,,
RMVM_S_c060894eed,Cứ Ngỡ Tình Phôi Phai (Beat),"Dương Hồng Loan, Huỳnh Nguyễn Công Bằng",ART_44fe4615ce,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,,unavailable,,unavailable,,missing,TIER_A,METADATA_ONLY,v1,missing,missing,0,0,0,original_recording,,
RMVM_S_4d4a9ba695,Chuyến Bay Thao Thức / 失眠飞行,"Thẩm Dĩ Thành, tiết minh viện",ART_ba2d6c6482,RAP_HIPHOP,deterministic_mapping,1.0,,,unavailable,,unavailable,data/covers/RMVM_S_4d4a9ba695.jpg,verified_local,,missing,TIER_A,COVER_ONLY,v1,missing,missing,0,1,0,original_recording,,
RMVM_S_8ad42f411f,Đường tình đôi ngả,"Dương Ngọc Vũ, Thanh Tuyền",ART_207d4ed505,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,,unavailable,data/covers/RMVM_S_8ad42f411f.jpg,verified_local,,missing,TIER_A,COVER_ONLY,v1,missing,missing,0,1,0,original_recording,,
RMVM_S_9f84e54abd,Nếu Đời Không Có Em,"Thanh Ngân, Gia Tiến",ART_e71637f8e2,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,,unavailable,data/covers/RMVM_S_9f84e54abd.jpg,verified_local,,missing,TIER_A,COVER_ONLY,v1,missing,missing,0,1,0,original_recording,,
RMVM_S_0dc751e296,Cho Người Tình Nhỏ,Mai Trung Hậu,ART_5c95722a7f,NHAC_TRINH,deterministic_mapping,1.0,,,unavailable,,unavailable,data/covers/RMVM_S_0dc751e296.jpg,verified_local,,missing,TIER_A,COVER_ONLY,v1,missing,missing,0,1,0,original_recording,,
RMVM_S_d20ae0b0c8,Mưa Của Ngày Xưa,Lê Phú,ART_8e94558c75,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,,unavailable,data/covers/RMVM_S_d20ae0b0c8.jpg,verified_local,,missing,TIER_A,COVER_ONLY,v1,missing,missing,0,1,0,original_recording,,
RMVM_S_22092e48d3,Chiều Xuân Xa Nhà,"Võ Thanh Linh, Lê Khanh",ART_fb631cdb93,BOLERO_TRUTINH,deterministic_mapping,1.0,,,unavailable,,unavailable,data/covers/RMVM_S_22092e48d3.jpg,verified_local,,missing,TIER_A,COVER_ONLY,v1,missing,missing,0,1,0,original_recording,,
RMVM_S_5533f9dc15,Chấp Nhận,Tứ Hải Giai Huynh Đệ,ART_3deb49358d,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,,unavailable,data/covers/RMVM_S_5533f9dc15.jpg,verified_local,,missing,TIER_A,COVER_ONLY,v1,missing,missing,0,1,0,original_recording,,
RMVM_S_16f63f1e0e,Liên Khúc Tùy Hứng Lý Qua Cầu,Mỹ Nhung,ART_1a486c4713,BOLERO_TRUTINH,deterministic_mapping,1.0,,,unavailable,,unavailable,data/covers/RMVM_S_16f63f1e0e.jpg,verified_local,,missing,TIER_A,COVER_ONLY,v1,missing,missing,0,1,0,original_recording,,
RMVM_S_24eb02b04c,Em Vẫn Mong Chờ Anh,"Như Phượng, Đức Quang",ART_7d5e4bc6f1,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,,unavailable,data/covers/RMVM_S_24eb02b04c.jpg,verified_local,,missing,TIER_A,COVER_ONLY,v1,missing,missing,0,1,0,original_recording,,
RMVM_S_86ddf9f3d8,Bốn Mùa Yêu Thương,Thanh Ngân,ART_165c93966a,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,,unavailable,data/covers/RMVM_S_86ddf9f3d8.jpg,verified_local,,missing,TIER_A,COVER_ONLY,v1,missing,missing,0,1,0,original_recording,,
RMVM_S_63cd867d17,Không Bao Giờ Ngăn Cách,"Mai Diễm My, Văn Hương",ART_ba0eb65796,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,,unavailable,data/covers/RMVM_S_63cd867d17.jpg,verified_local,,missing,TIER_A,COVER_ONLY,v1,missing,missing,0,1,0,original_recording,,
RMVM_S_f37bc48601,Chiều mưa qua sông,"Long Nhật, Vân Khánh",ART_9f9af639b8,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,,unavailable,data/covers/RMVM_S_f37bc48601.jpg,verified_local,,missing,TIER_A,COVER_ONLY,v1,missing,missing,0,1,0,original_recording,,
RMVM_S_4affe636f9,Liên Khúc Trai Tài Gái Sắc,Cô Ú,ART_a27edb69ab,CHILDREN,deterministic_mapping,1.0,,,unavailable,,unavailable,data/covers/RMVM_S_4affe636f9.jpg,verified_local,,missing,TIER_A,COVER_ONLY,v1,missing,missing,0,1,0,original_recording,,
RMVM_S_d29604f1e3,Không Thể Quên Em,Mỹ Nhung,ART_1a486c4713,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,,unavailable,data/covers/RMVM_S_d29604f1e3.jpg,verified_local,,missing,TIER_A,COVER_ONLY,v1,missing,missing,0,1,0,original_recording,,
RMVM_S_4525478358,Bé Ti Ti,Minh Vy,ART_964b73919d,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,,unavailable,,unavailable,,missing,TIER_A,METADATA_ONLY,v1,missing,missing,0,0,0,original_recording,,
RMVM_S_3f222ca32b,"Lk Khóc Thầm, Chuyện Chúng Mình","Ngọc Khang, Đào Trọng Hải, Star Online",ART_8d549a4771,INSTRUMENTAL,source_tag_verification,0.85,,,unavailable,,unavailable,data/covers/RMVM_S_3f222ca32b.jpg,verified_local,,missing,TIER_B,COVER_ONLY,v1,missing,missing,0,1,0,original_recording,,
RMVM_S_528356ec6e,Liên Khúc: Áo Em Chưa Mặc Một Lần; Vòng Nhẫn Cưới,"Quang Lê, Mai Thiên Vân",ART_71705adb16,BOLERO_TRUTINH,deterministic_mapping,1.0,,,unavailable,,unavailable,data/covers/RMVM_S_528356ec6e.jpg,verified_local,,missing,TIER_A,COVER_ONLY,v1,missing,missing,0,1,0,original_recording,,
RMVM_S_b5720df997,Hà Nội Ngày Trở Về,"Phương Phạm Guitarist, Minh Chuyên",ART_03e37afbc1,BOLERO_TRUTINH,deterministic_mapping,1.0,,,unavailable,,unavailable,data/covers/RMVM_S_b5720df997.jpg,verified_local,,missing,TIER_A,COVER_ONLY,v1,missing,missing,0,1,0,original_recording,,
RMVM_S_81cc7a78f2,Đẹp Mối Tình Quê,Huỳnh Thật,ART_08c2cfbdd2,BOLERO_TRUTINH,deterministic_mapping,1.0,,,unavailable,,unavailable,data/covers/RMVM_S_81cc7a78f2.jpg,verified_local,,missing,TIER_A,COVER_ONLY,v1,missing,missing,0,1,0,original_recording,,
RMVM_S_d690d34589,Liên Khúc Khu Phố Ngày Xưa - Xa Người Mình Yêu,"Phi Nga, Star Online",ART_9549670c8c,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,,unavailable,data/covers/RMVM_S_d690d34589.jpg,verified_local,,missing,TIER_A,COVER_ONLY,v1,missing,missing,0,1,0,original_recording,,
RMVM_S_dfe831f3ab,Gửi Người Yêu Dấu,Nhất Thiên Bảo,ART_9db1476817,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,,unavailable,data/covers/RMVM_S_dfe831f3ab.jpg,verified_local,,missing,TIER_A,COVER_ONLY,v1,missing,missing,0,1,0,original_recording,,
RMVM_S_469f13c0fa,Trên Bãi Biển Một Chiều Xuân,Phú Tiến Phú,ART_3ff823f1e5,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,,unavailable,data/covers/RMVM_S_469f13c0fa.jpg,verified_local,,missing,TIER_A,COVER_ONLY,v1,missing,missing,0,1,0,original_recording,,
RMVM_S_082e49dd9b,Cho Em Đi Tìm Bến Mới,Lâm Hùng,ART_af1585c62c,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,,unavailable,data/covers/RMVM_S_082e49dd9b.jpg,verified_local,,missing,TIER_A,COVER_ONLY,v1,missing,missing,0,1,0,original_recording,,
RMVM_S_f3776491ac,LK Chán Nản & Nỗi Buồn,"Khánh Hà, Trần Thu Hà",ART_96ac6234fc,BOLERO_TRUTINH,deterministic_mapping,1.0,,,unavailable,,unavailable,,unavailable,,missing,TIER_A,METADATA_ONLY,v1,missing,missing,0,0,0,original_recording,,
RMVM_S_b632284a6a,Sắc Màu Em Yêu,"Đỗ Tuyết Nhi, Bé Đinh Anh Khoa",ART_9aa8f270ac,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,,unavailable,data/covers/RMVM_S_b632284a6a.jpg,verified_local,,missing,TIER_A,COVER_ONLY,v1,missing,missing,0,1,0,original_recording,,
RMVM_S_1722cbcc39,Đi Về Đâu Hỡi Em (Biểu diễn trực tiếp),Don Hồ,ART_7a15955a82,BOLERO_TRUTINH,deterministic_mapping,1.0,,,unavailable,,unavailable,,unavailable,,missing,TIER_A,METADATA_ONLY,v1,missing,missing,0,0,0,original_recording,,
RMVM_S_4c05893f9b,Để Nhớ Một Cuộc Tình,Tô Phương Trang,ART_e937edc184,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,,unavailable,data/covers/RMVM_S_4c05893f9b.jpg,verified_local,,missing,TIER_A,COVER_ONLY,v1,missing,missing,0,1,0,original_recording,,
RMVM_S_3c834b6742,"Dòng Sông Quê Anh, Dòng Sông Quê Em (From ""Những Ân Tình Xưa"")","NSND Thanh Hoa, NSƯT Đức Long",ART_e10d932ddb,BOLERO_TRUTINH,deterministic_mapping,1.0,,,unavailable,,unavailable,data/covers/RMVM_S_3c834b6742.jpg,verified_local,,missing,TIER_A,COVER_ONLY,v1,missing,missing,0,1,0,original_recording,,
RMVM_S_0223dc9e10,Đêm Tâm Sự (Beat),Lâm Bảo Phi,ART_a455c80bfc,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,,unavailable,data/covers/RMVM_S_0223dc9e10.jpg,verified_local,,missing,TIER_A,COVER_ONLY,v1,missing,missing,0,1,0,original_recording,,
RMVM_S_125f8223f2,"LK Em Cứ Theo Người, Dấu Yêu Ơi",Khang Lê,ART_ed8283abf9,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,,unavailable,data/covers/RMVM_S_125f8223f2.jpg,verified_local,,missing,TIER_A,COVER_ONLY,v1,missing,missing,0,1,0,original_recording,,
RMVM_S_26bd162770,Em Đã Quên Tình Tôi,"Phương Huyền, Lê Minh MTV",ART_b7eb8aab6b,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,,unavailable,data/covers/RMVM_S_26bd162770.jpg,verified_local,,missing,TIER_A,COVER_ONLY,v1,missing,missing,0,1,0,original_recording,,
RMVM_S_d033383700,Ca Cảnh Chuyện Tình Lan Và Điệp (Liveshow Thương Quá Việt Nam),Nhiều nghệ sĩ,ART_736b531937,BOLERO_TRUTINH,deterministic_mapping,1.0,,,unavailable,,unavailable,data/covers/RMVM_S_d033383700.jpg,verified_local,,missing,TIER_A,COVER_ONLY,v1,missing,missing,0,1,0,original_recording,,
RMVM_S_b7f3082532,Bên Em Mùa Xuân (Remix),"Mai Tiến Đạt, CT",ART_3800df12dd,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,,unavailable,data/covers/RMVM_S_b7f3082532.jpg,verified_local,,missing,TIER_A,COVER_ONLY,v1,missing,missing,0,1,0,original_recording,,
RMVM_S_de449ce9e5,Anh Không Hối Tiếc,"Rap Việt, Limitlxss, Vũ Thảo My",ART_ff8cf55ee6,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,,unavailable,data/covers/RMVM_S_de449ce9e5.jpg,verified_local,2023.0,verified,TIER_A,COVER_ONLY,v1,verified,verified_crawl,0,1,0,original_recording,,
RMVM_S_d877b913ad,LK Gõ cửa trái tim,"Chế Thanh, Vũ Hải",ART_02663741e4,INSTRUMENTAL,source_tag_verification,0.85,,,unavailable,,unavailable,data/covers/RMVM_S_d877b913ad.jpg,verified_local,,missing,TIER_B,COVER_ONLY,v1,missing,missing,0,1,0,original_recording,,
RMVM_S_2119c880a2,Ai Thương Yêu Em,"Thanh Ngân, Minh Minh",ART_2b590ca5de,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,,unavailable,data/covers/RMVM_S_2119c880a2.jpg,verified_local,,missing,TIER_A,COVER_ONLY,v1,missing,missing,0,1,0,original_recording,,
RMVM_S_fbf8ad493a,goc khuat cua tinh yeu,Music of Friends,ART_4c93c0bfec,BOLERO_TRUTINH,deterministic_mapping,1.0,,,unavailable,,unavailable,data/covers/RMVM_S_fbf8ad493a.jpg,verified_local,,missing,TIER_A,COVER_ONLY,v1,missing,missing,0,1,0,original_recording,,
RMVM_S_85e7093bf9,Đêm Trao Kỷ Niệm Disco,Star Band,ART_5b680ff365,BOLERO_TRUTINH,deterministic_mapping,1.0,,,unavailable,,unavailable,data/covers/RMVM_S_85e7093bf9.jpg,verified_local,,missing,TIER_A,COVER_ONLY,v1,missing,missing,0,1,0,original_recording,,
RMVM_S_5c72bd6594,Hò Huế - Lý Mười Thương,Thu Hiền,ART_66084b8a1c,FOLK_TRADITIONAL,deterministic_mapping,1.0,,,unavailable,,unavailable,data/covers/RMVM_S_5c72bd6594.jpg,verified_local,,missing,TIER_A,COVER_ONLY,v1,missing,missing,0,1,0,original_recording,,
RMVM_S_34ce7a759e,Tình Khúc Cho Em (Liveshow Thương Quá Việt Nam 3),Ngọc Ánh,ART_ffec2f6571,INSTRUMENTAL,source_tag_verification,0.85,,,unavailable,,unavailable,data/covers/RMVM_S_34ce7a759e.jpg,verified_local,,missing,TIER_B,COVER_ONLY,v1,missing,missing,0,1,0,original_recording,,
RMVM_S_2a507cd21e,Tan Biến (Beat),"Trịnh Thiên Ân, NAhy",ART_26765871ca,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,,unavailable,data/covers/RMVM_S_2a507cd21e.jpg,verified_local,,missing,TIER_A,COVER_ONLY,v1,missing,missing,0,1,0,original_recording,,
RMVM_S_6fbc94393f,Em Là Tất Cả Trong Anh,Vu TC Nguyen,ART_d470ecbf20,INSTRUMENTAL,source_tag_verification,0.85,,,unavailable,,unavailable,data/covers/RMVM_S_6fbc94393f.jpg,verified_local,,missing,TIER_B,COVER_ONLY,v1,missing,missing,0,1,0,original_recording,,
RMVM_S_ca17080aef,Anh Mới Chính Là Người Em Yêu Remix - TD Remix Ft Minh TiếnL Remix,Minh TiếnL,ART_fbd6d7ed12,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,,unavailable,data/covers/RMVM_S_ca17080aef.jpg,verified_local,,missing,TIER_A,COVER_ONLY,v1,missing,missing,0,1,0,original_recording,,
RMVM_S_57f76bbeed,Liên Khúc Mưa Nhớ Em - Tả Tơi Chữ Đời,Mỹ Nhung,ART_1a486c4713,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,,unavailable,data/covers/RMVM_S_57f76bbeed.jpg,verified_local,,missing,TIER_A,COVER_ONLY,v1,missing,missing,0,1,0,original_recording,,
RMVM_S_8f20f4506c,Chúng Ta Dừng Lại Ở Đây Thôi,Nguyễn Đình Vũ,ART_4bd0bf08ac,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,,unavailable,data/covers/RMVM_S_8f20f4506c.jpg,verified_local,,missing,TIER_A,COVER_ONLY,v1,missing,missing,0,1,0,original_recording,,
RMVM_S_21328b4169,Anh Nào Có Tội,Vũ Duy Khánh,ART_59bdbd06ba,POP_BALLAD,deterministic_mapping,1.0,,,unavailable,,unavailable,data/covers/RMVM_S_21328b4169.jpg,verified_local,,missing,TIER_A,COVER_ONLY,v1,missing,missing,0,1,0,original_recording,,
