song_id,title,artist,artist_id,genre,raw_genre,source_genre,tier,label_source,label_confidence,release_year,has_audio,has_lyrics,has_cover,is_full_multimodal,modality_pattern,physical_quality_status,audio_path,lyrics_path,cover_path,source_url,source_id,split
RMVM_S_808aa3d6ea,Chào Quê Hương Vui Bước Lên Đường,Minh Thế,ART_cf649ed8aa,POP_BALLAD,v-pop,v-pop,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_808aa3d6ea.txt,,https://a128-z3.zmdcdn.me/3610c4ed0da54b3523b456bb4e7303cd?authen=exp=1772903506~acl=/3610c4ed0da54b3523b456bb4e7303cd*~hmac=a961ba59746d5bec979a1d129ea72d41,ZUCD6DBC,train
RMVM_MB_528b7fc2c0,BlackJack,SOOBIN,ART_123141dbf1,RB_SOUL,rb_soul,rb_soul,TIER_B,musicbrainz_artist_discography,0.85,2020.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/3321cc19-15a5-4a99-bcf0-dbb555738013,3321cc19-15a5-4a99-bcf0-dbb555738013,train
RMVM_MB_4ef42a5c11,Yêu,Marzuz,ART_76981b9616,RB_SOUL,rb_soul,rb_soul,TIER_B,musicbrainz_artist_discography,0.85,2024.0,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/03eb26bf-9a77-45e4-96bd-cebf985defd9,03eb26bf-9a77-45e4-96bd-cebf985defd9,train
RMVM_S_bee39b20ad,Hoa Cưới,Đạt Long Vinh,ART_a0ffd3fdc0,POP_BALLAD,v-pop,v-pop,TIER_B,deterministic_mapping,0.85,,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://zingmp3.vn/bai-hat/LK-Men-Ruou-Tuong-Phung-Mua-Hoa-Cuoi-Cao-Hoang-Nghi-Dong-Quoc-Hung/Z6EF8ZIE.html,Z6EF8ZIE,train
RMVM_S_4225db021c,Ký Ức Gió Lào,Cáp Anh Tài,ART_3862a98574,POP_BALLAD,nhạc trẻ,nhạc trẻ,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_4225db021c.txt,,https://a128-z3.zmdcdn.me/8e7656abd7d302e30e5ff9042141ac59?authen=exp=1772907762~acl=/8e7656abd7d302e30e5ff9042141ac59*~hmac=41f8d2435afc5076379d98eb4b419cf4,ZUWWODAB,train
RMVM_S_d49687ccac,Muốn Hát Em Nghe,"NamD, Tuyền, Trang Phan",ART_46a6ad1608,POP_BALLAD,nhạc trẻ,nhạc trẻ,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_d49687ccac.txt,,https://a128-z3.zmdcdn.me/8b7d7086e8e8bef46553db7991b32ea5?authen=exp=1772903481~acl=/8b7d7086e8e8bef46553db7991b32ea5*~hmac=d412dec71980ef4e35801f4b90aef61f,ZWDE6UZ8,train
RMVM_S_6a31f786eb,Chờ Em Là Hạnh Phúc (Lofi Version),Cao Sỹ Hùng,ART_e9a531336d,POP_BALLAD,v-pop,v-pop,TIER_A,deterministic_mapping,1.0,,False,False,True,False,COVER_ONLY,LEVEL_2_SINGLE_MODALITY,,,data/covers/RMVM_S_6a31f786eb.jpg,https://a128-z3.zmdcdn.me/56e3eb5e31a147aa5cba6435638b5d2b?authen=exp=1772900869~acl=/56e3eb5e31a147aa5cba6435638b5d2b*~hmac=d28c13095df475babe2a33d8b819b974,ZZFODIOE,train
RMVM_S_454cfbc2ea,Xuân Về Trong Tiếng Cười,Quách Thành Danh,ART_e9410774a6,BOLERO_TRUTINH,nhạc trữ tình,nhạc trữ tình,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_454cfbc2ea.txt,,https://a128-z3.zmdcdn.me/94ad1cd63540622958e5012fe3bf9f99?authen=exp=1772907776~acl=/94ad1cd63540622958e5012fe3bf9f99*~hmac=1379f9a8579254f8189c2ec638560815,ZWA7OB0E,train
RMVM_S_b7a560aebb,Nếu Như Ngày Xưa,"TiTi, Jombie",ART_f406c4a285,POP_BALLAD,v-pop,v-pop,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_b7a560aebb.txt,,https://a128-z3.zmdcdn.me/33d157ff8ab165046d13a00d890b9144?authen=exp=1772908416~acl=/33d157ff8ab165046d13a00d890b9144*~hmac=1f30bfa2fb714de9883f0f176dc22b6e,Z6O70ZU9,train
RMVM_S_1dc7202a31,Biển Vắng,Bằng Kiều,ART_e70c837c14,INSTRUMENTAL,new age / world music,new age / world music,TIER_B,source_tag_verification,0.85,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_1dc7202a31.txt,,https://a128-z3.zmdcdn.me/239f845f2f5ca617b0e0c465540185ab?authen=exp=1772543167~acl=/239f845f2f5ca617b0e0c465540185ab*~hmac=080541fdf9835655450da117cc668589,ZWZ9Z7O8,train
RMVM_S_355faefec8,Anh Thế Giới Và Em (Beat),Hương Tràm,ART_e920f3a510,POP_BALLAD,nhạc trẻ,nhạc trẻ,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_355faefec8.txt,,https://a128-z3.zmdcdn.me/0b141de54b9d4201cdac57db8d69b6c8?authen=exp=1772907854~acl=/0b141de54b9d4201cdac57db8d69b6c8*~hmac=76d702105abdd7cf6eaa53c7dfd02f0a,ZW7FEEOF,train
RMVM_S_11a64d7074,Bao tuổi rồi mà còn yêu với đương,Saabirose,ART_b6ccd3354f,RAP_HIPHOP,rap việt,rap việt,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_11a64d7074.txt,,https://a128-z3.zmdcdn.me/9ee9638e039d48d61595c8c59114f62d?authen=exp=1772902021~acl=/9ee9638e039d48d61595c8c59114f62d*~hmac=9c25234a7ebcd34f3e78f009d64ef60e,Z6WFD7ZE,train
RMVM_S_94bfa0a241,Chuyện Làm Dâu,Phi Nhung,ART_33de4125fc,INSTRUMENTAL,new age / world music,new age / world music,TIER_B,source_tag_verification,0.85,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_94bfa0a241.txt,,https://a128-z3.zmdcdn.me/12554b428264d2b97471e95403486ab2?authen=exp=1772902134~acl=/12554b428264d2b97471e95403486ab2*~hmac=6ade7b226af3ecb224d11011b6cb51f2,ZW78D896,train
RMVM_S_a076ef5a7b,Bé Về Thăm Quê,Bé Bào Ngư,ART_d278399f73,CHILDREN,nhạc thiếu nhi,nhạc thiếu nhi,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_a076ef5a7b.txt,,https://a128-z3.zmdcdn.me/722787966d7e3a9f1535557e16531ded?authen=exp=1772905654~acl=/722787966d7e3a9f1535557e16531ded*~hmac=6cf1cf4e82f4f45355ffc2670f058efe,ZW9CZE76,train
RMVM_S_79ad801669,Một Chút Gì Rất Huế,Xuân Viên,ART_d47827254e,FOLK_TRADITIONAL,nhạc dân ca - quê hương,nhạc dân ca - quê hương,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_79ad801669.txt,,https://a128-z3.zmdcdn.me/b91477d99d792257915554f27a5db26c?authen=exp=1772904982~acl=/b91477d99d792257915554f27a5db26c*~hmac=c09a5e7abc2530226f14fd87801f9738,ZW9CEUEF,train
RMVM_S_668fd6dcb8,Đừng Tin Lời Nhân Gian,Lam Trường,ART_758209dea4,POP_BALLAD,nhạc trẻ,nhạc trẻ,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_668fd6dcb8.txt,,https://a128-z3.zmdcdn.me/289201c6249aa8dd166f6b26497fb573?authen=exp=1772908161~acl=/289201c6249aa8dd166f6b26497fb573*~hmac=364bef803fc5c0ee46f511d2ca8b9676,ZWA9ECE7,train
RMVM_MB_0246dfd5c8,Gui Hue,Thu Hiền,ART_66084b8a1c,REVOLUTIONARY,revolutionary,revolutionary,TIER_B,musicbrainz_artist_discography,0.85,,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://musicbrainz.org/recording/d017d7d4-20d3-452c-8de9-94aab38f8e99,d017d7d4-20d3-452c-8de9-94aab38f8e99,train
RMVM_S_65ee756e78,Chẳng Lẽ Chỉ Vậy Thôi,Phương Trang,ART_77a2958cfe,POP_BALLAD,nhạc trẻ,nhạc trẻ,TIER_B,deterministic_mapping,0.85,,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://zingmp3.vn/bai-hat/Chang-Le-Chi-Vay-Thoi-Phuong-Trang/ZW6C8767.html,ZW6C8767,train
RMVM_S_99912485b0,Miễn cưỡng nhận lời chia tay,Tống Gia Vỹ,ART_3056dbc2e2,POP_BALLAD,v-pop,v-pop,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_99912485b0.txt,,https://a128-z3.zmdcdn.me/fa35213cd56cab6f7533dec12c61cb34?authen=exp=1772902037~acl=/fa35213cd56cab6f7533dec12c61cb34*~hmac=1e461ca88ce8e0a9dbb4d6edfbabc0ac,ZW6EBC0W,train
RMVM_S_703f48acbc,Em Đi Chơi Thuyền,Bé Bào Ngư,ART_d278399f73,CHILDREN,,,TIER_B,artist_discography_verification,0.85,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_703f48acbc.txt,,https://a128-z3.zmdcdn.me/e501ef75f9b09d40df0e27ce54586e47?authen=exp=1772908109~acl=/e501ef75f9b09d40df0e27ce54586e47*~hmac=d4bbb59e0cc47788f62af74ff0f69af7,ZW6W9W9F,train
RMVM_S_e0483891bd,Anh Bỏ Ngoài Tai Lời Gièm Pha (Remix),"Thái Thành Công, Lâm Chấn Hải",ART_1fb651576f,DANCE_EDM,dance việt,dance việt,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_e0483891bd.txt,,https://a128-z3.zmdcdn.me/63815e3b795f12b25b25bae38ab9b6bd?authen=exp=1772902153~acl=/63815e3b795f12b25b25bae38ab9b6bd*~hmac=1b965a220b91b02565a05755d330258f,ZZWF9AUF,train
RMVM_S_0c8ac64693,Vẽ trái tim,Quang Vinh,ART_141990a1f4,POP_BALLAD,nhạc trẻ,nhạc trẻ,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_0c8ac64693.txt,,https://a128-z3.zmdcdn.me/9f6b0ebc125f2832f44c5f4dd5883ef3?authen=exp=1772907676~acl=/9f6b0ebc125f2832f44c5f4dd5883ef3*~hmac=1276f3d2418987512bdb71b9554a6143,ZW787CDO,train
RMVM_S_10dd21b670,Có khi Nào Là,Pjpo,ART_6ec4b36629,RAP_HIPHOP,rap việt,rap việt,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_10dd21b670.txt,,https://a128-z3.zmdcdn.me/257ead0dcdea2c025ff5556a9335aeb7?authen=exp=1772901220~acl=/257ead0dcdea2c025ff5556a9335aeb7*~hmac=9f04e02beea972621463944160fc0fc5,Z6WOU6E8,train
RMVM_S_d11a154db0,Nhịp Đập Bên Ngực Trái,Đan Trường,ART_d7d6ae2597,POP_BALLAD,v-pop,v-pop,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_d11a154db0.txt,,https://a128-z3.zmdcdn.me/6827bba7a83b975019333b6990150da1?authen=exp=1772907131~acl=/6827bba7a83b975019333b6990150da1*~hmac=17794f09b631802bc868e8584f0d1247,Z6DEC0BE,train
RMVM_S_e19b8c7925,Như Anh Mơ,"Minh, Quỳnh Anh",ART_3552b9330d,POP_BALLAD,nhạc trẻ,nhạc trẻ,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_e19b8c7925.txt,,https://a128-z3.zmdcdn.me/fd2ad853ec4884fe570004006b9e0dac?authen=exp=1772903825~acl=/fd2ad853ec4884fe570004006b9e0dac*~hmac=28df4d09c792728e23b026acd67cfa45,Z6A9UACC,train
RMVM_S_aafbf98cea,Búp Bê Đẹp Xinh,Thanh Thảo,ART_27d4425bab,POP_BALLAD,nhạc trẻ,nhạc trẻ,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_aafbf98cea.txt,,https://a128-z3.zmdcdn.me/b1090dfcb8f6e0ffdd69b5a32c82629c?authen=exp=1772904575~acl=/b1090dfcb8f6e0ffdd69b5a32c82629c*~hmac=3afd1d2a43e11e359087e0694bb2c55d,ZWZBBUZA,train
RMVM_S_6a2e381bfb,Đừng Yêu Ai Quá Nhiều,"LEO, ZuongZeroEnt",ART_4873a0ac8c,POP_BALLAD,v-pop,v-pop,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_6a2e381bfb.txt,,https://a128-z3.zmdcdn.me/c02af47ef24acd6338172043b5cabaac?authen=exp=1772901768~acl=/c02af47ef24acd6338172043b5cabaac*~hmac=99c97d1ea2dbb96c160063fc45aeb924,Z6E96EBO,train
RMVM_S_7f0ee4b8df,Cho Em Một Lần Yêu (Chips Lofi),BEAN,ART_46086bc60b,POP_BALLAD,nhạc trẻ,nhạc trẻ,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_7f0ee4b8df.txt,,https://a128-z3.zmdcdn.me/4032a8e5d148ec8bd36824ce3f51b214?authen=exp=1772908313~acl=/4032a8e5d148ec8bd36824ce3f51b214*~hmac=1314101c5b2dd4da55580bd9aaffda95,Z6E0OCWU,train
RMVM_S_82b8f6b58f,Anh Có Con Công,Jin Tuấn Nam,ART_ee9d1be130,POP_BALLAD,v-pop,v-pop,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_82b8f6b58f.txt,,https://a128-z3.zmdcdn.me/d718a7689b143cf287bfe2bdbd1f1d72?authen=exp=1772904096~acl=/d718a7689b143cf287bfe2bdbd1f1d72*~hmac=0875640ccdcd144857ee7dd5d54b5a4d,Z6CIZA0W,train
RMVM_S_dae737df10,Dường Như Đã,"Bùi Hoàng Yến, The Loops Band",ART_30d86ec523,POP_BALLAD,nhạc trẻ,nhạc trẻ,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_dae737df10.txt,,https://a128-z3.zmdcdn.me/e49fe12c950028bf0842a84bab75a8e8?authen=exp=1772906215~acl=/e49fe12c950028bf0842a84bab75a8e8*~hmac=61a04d19aa2ce56451269cd2ab6f7a64,ZZEEOOZD,train
RMVM_S_7282448d42,Biết Đâu Anh Gặp May,"Ngọc KayLa, Yanbi",ART_57bdafcddc,POP_BALLAD,nhạc trẻ,nhạc trẻ,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_7282448d42.txt,,https://a128-z3.zmdcdn.me/64af070f45be9e5f2d8ce1b3882dbe43?authen=exp=1772902532~acl=/64af070f45be9e5f2d8ce1b3882dbe43*~hmac=802b9ab9256df0843f75a843513111aa,ZWA08II9,train
RMVM_S_a0e5a99ad6,Chiếc Ôm Từ Phía Sau,HER,ART_a43b4caa46,POP_BALLAD,nhạc trẻ,nhạc trẻ,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_a0e5a99ad6.txt,,https://a128-z3.zmdcdn.me/dd7247b7081e609570182c1a58d42c27?authen=exp=1772904097~acl=/dd7247b7081e609570182c1a58d42c27*~hmac=c42bac59b7865779fff26d40e667c9a9,ZW9BBOFW,train
RMVM_S_20fbebfbf7,Được Tin Em Lấy Chồng,Võ Hoàng Lâm,ART_f36a18c45f,POP_BALLAD,nhạc trẻ,nhạc trẻ,TIER_A,deterministic_mapping,1.0,,False,False,True,False,COVER_ONLY,LEVEL_2_SINGLE_MODALITY,,,data/covers/RMVM_S_20fbebfbf7.jpg,https://a128-z3.zmdcdn.me/2be9b91fcf53d9cb8578949bd6eaaa54?authen=exp=1772900826~acl=/2be9b91fcf53d9cb8578949bd6eaaa54*~hmac=e7b04803cb5a080ee0426f773b919272,Z6B0U970,train
RMVM_S_0ad2ce6309,Chờ Kẻ Phụ Tình,Lâm Hoài Phong,ART_2aa35c261f,BOLERO_TRUTINH,nhạc trữ tình,nhạc trữ tình,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_0ad2ce6309.txt,,https://a128-z3.zmdcdn.me/067136fd3b939f5db287c92ece0419b6?authen=exp=1772901852~acl=/067136fd3b939f5db287c92ece0419b6*~hmac=f9e6860502d0a62f35f6b7b9d8a5ae93,Z77DICUW,train
RMVM_S_ca30aa6a70,Liên Khúc Nếu Em Được Lựa Chọn - Để Nhớ Một Thời Ta Đã Yêu (Xuân Phát Tài 11),Lệ Quyên,ART_151698bb5b,BOLERO_TRUTINH,nhạc trữ tình,nhạc trữ tình,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_ca30aa6a70.txt,,https://a128-z3.zmdcdn.me/da37e6af6a300882d4b245918c9ee5c9?authen=exp=1772902397~acl=/da37e6af6a300882d4b245918c9ee5c9*~hmac=3e8a049ffec07ac4104370f62da04a5b,ZZ8OEU98,train
RMVM_S_2ec084671c,Cần Tay Chờ Mong,"Văn Tài, Đồng Thùy Linh",ART_0d97c0d6ec,FOLK_TRADITIONAL,nhạc dân ca - quê hương,nhạc dân ca - quê hương,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_2ec084671c.txt,,https://a128-z3.zmdcdn.me/0e9ace848fb92135662f91408b933b49?authen=exp=1772907839~acl=/0e9ace848fb92135662f91408b933b49*~hmac=f7ae3a9272f6438fb8e801409512591e,Z67EII9W,train
RMVM_S_fa138c294d,Em Chọn Cách Rời Xa,"Vĩnh Thuyên Kim, TRUNKY",ART_0cf54efa78,POP_BALLAD,nhạc trẻ,nhạc trẻ,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_fa138c294d.txt,,https://a128-z3.zmdcdn.me/229094bbba1018969ba544ce81461488?authen=exp=1772908140~acl=/229094bbba1018969ba544ce81461488*~hmac=118a942ed6f4e175716ebd0e6acd0af0,ZO0AEAO9,train
RMVM_S_ce2ac728d3,Cách Xa Muôn Đời (Đạt R Remix),"Billyy Công Hiền, TLong, HOA HỒNG DẠI MUSIC",ART_1b8e4d5f5b,INSTRUMENTAL,new age / world music,new age / world music,TIER_B,source_tag_verification,0.85,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_ce2ac728d3.txt,,https://a128-z3.zmdcdn.me/ef235cd4e03dba304170cb8514324537?authen=exp=1772902483~acl=/ef235cd4e03dba304170cb8514324537*~hmac=015c05b9365e16c962a5de93c4d3b2ea,Z6U7ZUBE,train
RMVM_S_6b72420240,Vọng Kim Lang & Bậu Ði Theo Người,Phi Nhung,ART_33de4125fc,BOLERO_TRUTINH,nhạc trữ tình,nhạc trữ tình,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_6b72420240.txt,,https://a128-z3.zmdcdn.me/6dfb8d55ac4bdf6e62d7f1028a3d3162?authen=exp=1772905384~acl=/6dfb8d55ac4bdf6e62d7f1028a3d3162*~hmac=1f60f2c2cd4b9913f61d257d126cf6da,ZW78EO9A,train
RMVM_S_cbdf9bfb95,Anh Không Tha Thứ,"Đình Dũng, ACV",ART_1c73d8c47f,POP_BALLAD,nhạc trẻ,nhạc trẻ,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_cbdf9bfb95.txt,,https://a128-z3.zmdcdn.me/3cc0658bf67568de9a895693ba24bb93?authen=exp=1772903178~acl=/3cc0658bf67568de9a895693ba24bb93*~hmac=920d8c19d6a74f3d41cbb47f272aeac6,ZZEEW7AD,train
RMVM_S_2887709671,Những Đóm Mắt Thảo Châu,Thảo Trang,ART_41e837bea5,POP_BALLAD,nhạc trẻ,nhạc trẻ,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_2887709671.txt,,https://a128-z3.zmdcdn.me/96132af784a4c18264059bafd0a13dcb?authen=exp=1772903789~acl=/96132af784a4c18264059bafd0a13dcb*~hmac=85f19a1c613d29ca438afc44058940b6,Z6EWZC0F,train
