song_id,title,artist,artist_id,genre,raw_genre,source_genre,tier,label_source,label_confidence,release_year,has_audio,has_lyrics,has_cover,is_full_multimodal,modality_pattern,physical_quality_status,audio_path,lyrics_path,cover_path,source_url,source_id,split
RMVM_S_de9dbe9cdc,Cách Mình Xa Nhau,TRANG,ART_c786f96bb9,POP_BALLAD,nhạc trẻ,nhạc trẻ,TIER_A,deterministic_mapping,1.0,,False,False,True,False,COVER_ONLY,LEVEL_2_SINGLE_MODALITY,,,data/covers/RMVM_S_de9dbe9cdc.jpg,https://a128-z3.zmdcdn.me/4936b5f5c6340557b365a98d45207e58?authen=exp=1772900798~acl=/4936b5f5c6340557b365a98d45207e58*~hmac=80bbb5b00a94a219d2d5bb8bdaa56ec5,Z6ZC6DZU,train
RMVM_S_10679b3afc,Giữ Cho Em Một Thế Giới,TRANG,ART_c786f96bb9,POP_BALLAD,nhạc trẻ,nhạc trẻ,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_10679b3afc.txt,,https://a128-z3.zmdcdn.me/185973a6c797cb40a9917a234a304590?authen=exp=1772901576~acl=/185973a6c797cb40a9917a234a304590*~hmac=ed4469d16c298aa88c69326e8b40428c,ZWAB0DE6,train
RMVM_S_d13ca6416e,Chỉ Có Thể Là Anh,TRANG,ART_c786f96bb9,POP_BALLAD,v-pop,v-pop,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_d13ca6416e.txt,,https://a128-z3.zmdcdn.me/35906f4713d49623fd99a44567e1f095?authen=exp=1772902724~acl=/35906f4713d49623fd99a44567e1f095*~hmac=e71e737c1937b9c50e99db06ad2bdef7,ZZDOA0OO,train
RMVM_S_263db794a7,Chưa Được Yêu Như Thế,TRANG,ART_c786f96bb9,POP_BALLAD,v-pop,v-pop,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_263db794a7.txt,,https://a128-z3.zmdcdn.me/4738a9ab59533ba0d28c5882092158e4?authen=exp=1772902796~acl=/4738a9ab59533ba0d28c5882092158e4*~hmac=9dabdbbcfb6b4c8d44bd49b7855e77d8,ZZDOA0B7,train
RMVM_S_9fd2b0d34b,Em Viết Nên,Trang,ART_c786f96bb9,POP_BALLAD,nhạc trẻ,nhạc trẻ,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_9fd2b0d34b.txt,,https://a128-z3.zmdcdn.me/2eaf66146e9984a7e99712a3b8f22400?authen=exp=1772902819~acl=/2eaf66146e9984a7e99712a3b8f22400*~hmac=59503ac248d481231cadf057e91db713,ZW9DUB7D,train
RMVM_S_53a38a6c9b,Và Xem Như Chúng Ta Chỉ Còn,TRANG,ART_c786f96bb9,POP_BALLAD,nhạc trẻ,nhạc trẻ,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_53a38a6c9b.txt,,https://a128-z3.zmdcdn.me/0bb4ec6f7755cd4cde0bea9288576e0a?authen=exp=1772906215~acl=/0bb4ec6f7755cd4cde0bea9288576e0a*~hmac=4007de8cba41b429378247829eb2e43e,ZU0DO9D8,train
RMVM_S_cfd02fc80f,Nếu Biết Trước Ngày Mai,TRANG,ART_c786f96bb9,POP_BALLAD,v-pop,v-pop,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_cfd02fc80f.txt,,https://a128-z3.zmdcdn.me/767ed7eee271c8c06b56cab0b238bb3e?authen=exp=1772907072~acl=/767ed7eee271c8c06b56cab0b238bb3e*~hmac=74d40b6d81a17ae7f48b3d058ca5ad75,ZZDOA0DI,train
RMVM_S_8b9f978c1e,Chỉ Còn Nỗi Đau (Remix),"Lương Gia Hùng, DJ Phạm Thành",ART_1ca04db085,POP_BALLAD,nhạc trẻ,nhạc trẻ,TIER_A,deterministic_mapping,1.0,2019.0,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_8b9f978c1e.txt,,https://a128-z3.zmdcdn.me/521ee45038bc1bed03b79c9c824dd6a9?authen=exp=1772908190~acl=/521ee45038bc1bed03b79c9c824dd6a9*~hmac=909ad9e8292866532981009af43433cc,ZWAEDIUO,train
RMVM_S_89ffc1dfc2,Còn Mãi Vấn Vương,Anh Tom,ART_80d54b583c,POP_BALLAD,nhạc trẻ,nhạc trẻ,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_89ffc1dfc2.txt,,https://a128-z3.zmdcdn.me/90360ac2dcf86fb83e4cb850a21b7b03?authen=exp=1772902565~acl=/90360ac2dcf86fb83e4cb850a21b7b03*~hmac=33bebac82a4fe2af6b388deb81d3e29a,ZW80IA7O,train
RMVM_S_1b57599114,Ba Năm Một Cuộc Tình,"Trang, Madihu",ART_f58f43075f,POP_BALLAD,v-pop,v-pop,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_1b57599114.txt,,https://a128-z3.zmdcdn.me/a4c1869d749655ee10ba4c5def01fd4b?authen=exp=1772903189~acl=/a4c1869d749655ee10ba4c5def01fd4b*~hmac=8c4025b08f8fffd779854c55982cd91c,ZZCIO7E9,train
RMVM_S_b7a2465cdf,Chang The Quen Mot Nguoi,"Flo D, Hổ",ART_19b2f84769,RAP_HIPHOP,rap việt,rap việt,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_b7a2465cdf.txt,,https://a128-z3.zmdcdn.me/d0f7283c86c30650dc00ee170dfd2a79?authen=exp=1772903546~acl=/d0f7283c86c30650dc00ee170dfd2a79*~hmac=1adfaccce93ed8cc7ed1af03069d4189,ZZFZUFDA,train
RMVM_S_2730bc1ad5,Nỗi Nhớ Không Anh (Beat),Phương Trinh Jolie,ART_0cb393276a,POP_BALLAD,nhạc trẻ,nhạc trẻ,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_2730bc1ad5.txt,,https://a128-z3.zmdcdn.me/7f83c24dc0fb3364f4dadb8f8aec4e8e?authen=exp=1772906238~acl=/7f83c24dc0fb3364f4dadb8f8aec4e8e*~hmac=d4a3ea839685216f48c457a1d5250ef8,ZW789CZW,train
RMVM_S_44dc6773b2,Chúng Ta Là Anh Em,Ngọc Turbo,ART_d7095b203a,POP_BALLAD,nhạc trẻ,nhạc trẻ,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_44dc6773b2.txt,,https://a128-z3.zmdcdn.me/11b058644ddd5e46e71a5a906a60120c?authen=exp=1772905144~acl=/11b058644ddd5e46e71a5a906a60120c*~hmac=be6f140632652a7fe9e182371608070e,ZW9A996U,train
RMVM_S_6e1e5dbb30,Chỉ Là Dối Lòng,Nguyễn Đình Long,ART_69878a760c,POP_BALLAD,nhạc trẻ,nhạc trẻ,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_6e1e5dbb30.txt,,https://a128-z3.zmdcdn.me/9b3dbf18e873cb8fd904bb36c6578989?authen=exp=1772904251~acl=/9b3dbf18e873cb8fd904bb36c6578989*~hmac=27cc8ea1317bda240b561599a55c1af5,ZW9B7F7I,train
RMVM_S_27970b23ef,Chẳng Còn Như Đã Từng,Nguyễn Đình Long,ART_69878a760c,POP_BALLAD,nhạc trẻ,nhạc trẻ,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_27970b23ef.txt,,https://a128-z3.zmdcdn.me/d8ee1dbf8bbe92e5a18a55c6753e54b2?authen=exp=1772905139~acl=/d8ee1dbf8bbe92e5a18a55c6753e54b2*~hmac=87390c7b93fa20ba9474961680d896ec,ZW80U6WZ,train
RMVM_S_657d4f7140,Lên Rừng Giấu Lá,Hamlet Trương,ART_4b476adef5,POP_BALLAD,nhạc trẻ,nhạc trẻ,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_657d4f7140.txt,,https://a128-z3.zmdcdn.me/034c7915eff16ba1e70243814f87191d?authen=exp=1772903224~acl=/034c7915eff16ba1e70243814f87191d*~hmac=5a1d70cb74197e5bda6771ca88287f95,ZW7OEEF8,train
RMVM_S_59fc47d76a,Tình Yêu Cao Thượng 2 (Live Version),Hamlet Trương,ART_4b476adef5,POP_BALLAD,v-pop,v-pop,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_59fc47d76a.txt,,https://a128-z3.zmdcdn.me/dcf4344ba16cfdff0174a09b2ce042af?authen=exp=1772903397~acl=/dcf4344ba16cfdff0174a09b2ce042af*~hmac=2b2e066241a410a2a04a10f7813a8b00,Z686Z0ZB,train
RMVM_S_c5b6dcb75a,Đàn Ông Hay Hứa Phụ Nữ Hay Tin?,Hamlet Trương,ART_4b476adef5,POP_BALLAD,nhạc trẻ,nhạc trẻ,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_c5b6dcb75a.txt,,https://a128-z3.zmdcdn.me/d55ed487c4b944f21e670e20dc46feae?authen=exp=1772903663~acl=/d55ed487c4b944f21e670e20dc46feae*~hmac=176663b52509fdae74c186eac35fed0e,ZW8WCZO0,train
RMVM_S_23cee340bb,Người Thế Thay,Hamlet Trương,ART_4b476adef5,POP_BALLAD,v-pop,v-pop,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_23cee340bb.txt,,https://a128-z3.zmdcdn.me/1dfbcaa6c17688cb9368c313837f5270?authen=exp=1772907478~acl=/1dfbcaa6c17688cb9368c313837f5270*~hmac=d186e633b1750f18b79222db05afdb57,ZZ9OUDI9,train
RMVM_S_5711873782,Ai Về Quảng Ngãi,Lâm Chu Min,ART_072d82813c,BOLERO_TRUTINH,nhạc trữ tình,nhạc trữ tình,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_5711873782.txt,,https://a128-z3.zmdcdn.me/2a34ac009b8849affb2c6d63608598d4?authen=exp=1772903836~acl=/2a34ac009b8849affb2c6d63608598d4*~hmac=702757a43efe440a77c5afb22f808196,ZZ90FB9Z,train
RMVM_S_08dd325459,kho báu đánh rơi (ft. GREY D),"tlinh, GREY D",ART_e47714b287,POP_BALLAD,v-pop,v-pop,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_08dd325459.txt,,https://a128-z3.zmdcdn.me/3c9fefadb62b6983cefc67d1a659835b?authen=exp=1772901869~acl=/3c9fefadb62b6983cefc67d1a659835b*~hmac=361a984fb8e3d4589b18a7fd1068f19f,Z6D78OFE,train
RMVM_S_73797ffd2e,Anh Đi Về Đâu (Live),"Thanh Tuyền, Phương Hồng Quế",ART_1d023ded6e,POP_BALLAD,v-pop,v-pop,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_73797ffd2e.txt,,https://a128-z3.zmdcdn.me/cee9d3fc76d2604ddfb4c74a92828742?authen=exp=1772903883~acl=/cee9d3fc76d2604ddfb4c74a92828742*~hmac=0e3e9a9286c984f22b58d659fd800c82,Z66DE9FA,train
RMVM_S_ec0f24439c,Chia Tay Khi Còn Yêu,Trang Tạ,ART_677217c829,POP_BALLAD,nhạc trẻ,nhạc trẻ,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_ec0f24439c.txt,,https://a128-z3.zmdcdn.me/4f43521d0bba2d1bb08cde9184156c15?authen=exp=1772904241~acl=/4f43521d0bba2d1bb08cde9184156c15*~hmac=85fbab7fb32fe6019a008e992fc5d2f5,ZWAAZZD6,train
RMVM_S_3c34ed729b,Không Phải Sai Thời Điểm,Trang Tạ,ART_677217c829,POP_BALLAD,nhạc trẻ,nhạc trẻ,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_3c34ed729b.txt,,https://a128-z3.zmdcdn.me/303cedd8058459c7d145101358029f2e?authen=exp=1772907653~acl=/303cedd8058459c7d145101358029f2e*~hmac=16216dd1a868d9253bf37c2ea190af6c,ZWAIDA9U,train
RMVM_S_a09d1ddaa9,Ngập Ngừng,Pay,ART_b02a45a596,POP_BALLAD,v-pop,v-pop,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_a09d1ddaa9.txt,,https://a128-z3.zmdcdn.me/bc76f42061d16a9c8741557e762b6c7e?authen=exp=1772903170~acl=/bc76f42061d16a9c8741557e762b6c7e*~hmac=16a22883a091230cff15bb65833e7703,Z7IBD0EE,train
RMVM_S_df70c57245,Trắc Ẩn,Linh Bina,ART_8f8d9cfb6d,POP_BALLAD,nhạc trẻ,nhạc trẻ,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_df70c57245.txt,,https://a128-z3.zmdcdn.me/da73352146426192edfda4a2116d80bf?authen=exp=1772907400~acl=/da73352146426192edfda4a2116d80bf*~hmac=9f2d6335ef94a730a0d49dd206554551,ZW6DC6C0,train
RMVM_S_9bf9384198,Say Em,"QNT, Refund Band",ART_dea76c465b,POP_BALLAD,nhạc trẻ,nhạc trẻ,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_9bf9384198.txt,,https://a128-z3.zmdcdn.me/b753b73c249e965d5eb37d0fdd6ebaed?authen=exp=1772906053~acl=/b753b73c249e965d5eb37d0fdd6ebaed*~hmac=4e76049712dd874af8533becf8098c61,ZWFOB7U0,train
RMVM_S_929d87e402,Thanh Xuân Là Để Nhớ,"Fer, Thái Ngân, LeO",ART_f29556b0f3,POP_BALLAD,nhạc trẻ,nhạc trẻ,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_929d87e402.txt,,https://a128-z3.zmdcdn.me/0627de197b307a205a1b6af2b7f79df4?authen=exp=1772906734~acl=/0627de197b307a205a1b6af2b7f79df4*~hmac=b13491c5a388c867b8423bb53f782036,ZWAD9DOO,train
RMVM_S_7f7734624a,Nắng Ấm Xa Dần (Onionn Remix),Sơn Tùng M-TP,ART_8f722c4f53,DANCE_EDM,edm việt,edm việt,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_7f7734624a.txt,,https://a128-z3.zmdcdn.me/e88052f283d70f89a1786a5a5020ea7e?authen=exp=1772902430~acl=/e88052f283d70f89a1786a5a5020ea7e*~hmac=f3dfb89bd44e2d48e313c5d552da566e,Z6EE9ZUC,train
RMVM_S_d613ae763e,Cơn Mưa Ngang Qua (Remix 2022),Sơn Tùng M-TP,ART_8f722c4f53,DANCE_EDM,edm việt,edm việt,TIER_A,deterministic_mapping,1.0,2022.0,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_d613ae763e.txt,,https://a128-z3.zmdcdn.me/3632662db736658d2b1db88cb8ee8fe4?authen=exp=1772906503~acl=/3632662db736658d2b1db88cb8ee8fe4*~hmac=4b5ac7ec88dd9f0491189a0f503392a2,Z6EE9Z79,train
RMVM_S_63bbe21a22,Em Nơi Đây Vẫn Chờ,Phạm Thanh Thảo,ART_76b3eb7b40,POP_BALLAD,nhạc trẻ,nhạc trẻ,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_63bbe21a22.txt,,https://a128-z3.zmdcdn.me/5c6a850e7b855d4dc9090aa6e6650963?authen=exp=1772901878~acl=/5c6a850e7b855d4dc9090aa6e6650963*~hmac=d2700284420c9e836b47408712b2df9e,ZWZBFA7D,train
RMVM_S_011e89bfe4,Tình Yêu Người Trao Là Thế Sao,Phạm Thanh Thảo,ART_76b3eb7b40,POP_BALLAD,nhạc trẻ,nhạc trẻ,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_011e89bfe4.txt,,https://a128-z3.zmdcdn.me/a0b8830d7e956af226fa558cd69f3084?authen=exp=1772902013~acl=/a0b8830d7e956af226fa558cd69f3084*~hmac=cdd768aa5ee19c65b382678fea5b0f00,ZW6I7E90,train
RMVM_S_4399c4cdea,Sân Khấu Buồn,Phạm Thanh Thảo,ART_76b3eb7b40,POP_BALLAD,nhạc trẻ,nhạc trẻ,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_4399c4cdea.txt,,https://a128-z3.zmdcdn.me/56c0a62444e61374c5ba343a864bcbe9?authen=exp=1772905467~acl=/56c0a62444e61374c5ba343a864bcbe9*~hmac=87961974d179b1923469d19738f0d1a7,ZWZA70AD,train
RMVM_S_9c4ed92374,Mẹ Ơi 2,Jack,ART_4ff9fc6e4e,POP_BALLAD,nhạc trẻ,nhạc trẻ,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_9c4ed92374.txt,,https://a128-z3.zmdcdn.me/659911f8e936c0fdffcf0cecd9f5f287?authen=exp=1772901310~acl=/659911f8e936c0fdffcf0cecd9f5f287*~hmac=1f98cd6887b37cd3f18db5049ea60e80,Z6DA0UWZ,train
RMVM_S_c650d643f1,Về Bên Anh (SinKra Remix),Jack,ART_4ff9fc6e4e,POP_BALLAD,nhạc trẻ,nhạc trẻ,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_c650d643f1.txt,,https://a128-z3.zmdcdn.me/6a5a5d1c1dbed2756cfdd710aa6ccc5c?authen=exp=1772907049~acl=/6a5a5d1c1dbed2756cfdd710aa6ccc5c*~hmac=19ea5ac210f94a25f987f09c1f3c1afd,Z6IDO6U6,train
RMVM_S_a8cb1f9f06,Hẹn Một Ngày Xuân Mới,"Quang Anh, N.Thảo",ART_ac57223375,POP_BALLAD,nhạc trẻ,nhạc trẻ,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_a8cb1f9f06.txt,,https://a128-z3.zmdcdn.me/f54c0f270987b3a706058506d7efd604?authen=exp=1772908280~acl=/f54c0f270987b3a706058506d7efd604*~hmac=63b918155732b6342b1007800c7009df,ZO69D9AD,train
RMVM_S_c917751947,Con Gái Miền Trung,Cáp Anh Tài,ART_3862a98574,POP_BALLAD,nhạc trẻ,nhạc trẻ,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_c917751947.txt,,https://a128-z3.zmdcdn.me/ab04b4774b239a117664f52c2ecd7a10?authen=exp=1772901663~acl=/ab04b4774b239a117664f52c2ecd7a10*~hmac=11f0c38b7a58864da561dc69b01e1f02,ZWB69CUC,train
RMVM_S_4225db021c,Ký Ức Gió Lào,Cáp Anh Tài,ART_3862a98574,POP_BALLAD,nhạc trẻ,nhạc trẻ,TIER_A,deterministic_mapping,1.0,,False,True,False,False,LYRICS_ONLY,LEVEL_2_SINGLE_MODALITY,,data/lyrics/RMVM_S_4225db021c.txt,,https://a128-z3.zmdcdn.me/8e7656abd7d302e30e5ff9042141ac59?authen=exp=1772907762~acl=/8e7656abd7d302e30e5ff9042141ac59*~hmac=41f8d2435afc5076379d98eb4b419cf4,ZUWWODAB,train
RMVM_S_1ea71ee72c,Đừng Trách Câu Ví Dặm,Cáp Anh Tài,ART_3862a98574,POP_BALLAD,nhạc trẻ,nhạc trẻ,TIER_B,deterministic_mapping,0.85,,False,False,False,False,NONE,LEVEL_1_METADATA_ONLY,,,,https://zingmp3.vn/bai-hat/Dung-Trach-Cau-Vi-Dam-Cap-Anh-Tai/Z707AA8F.html,Z707AA8F,train
